sample_idx,true_label,adv_label,success,queries,l2_mag
166,3,8.0,True,25,1020.8065185546875
167,3,,False,23,
168,3,8.0,True,24,315.3712158203125
169,3,8.0,True,24,103.72077941894531
170,3,8.0,True,24,103.57122802734375
171,3,8.0,True,24,168.33596801757812
172,3,2.0,True,24,145.13441467285156
173,3,,False,23,
174,3,8.0,True,26,1170.4354248046875
175,3,0.0,True,25,763.1815185546875
176,3,,False,24,
177,3,5.0,True,24,80.70316314697266
178,3,8.0,True,24,311.1607360839844
179,3,0.0,True,25,953.5858764648438
180,3,8.0,True,24,502.4002380371094
181,3,8.0,True,24,104.2113265991211
182,3,8.0,True,24,103.42147064208984
183,3,8.0,True,24,182.3101806640625
184,3,8.0,True,24,338.1686096191406
185,3,6.0,True,25,756.2572021484375
186,3,2.0,True,24,201.4844970703125
187,3,5.0,True,24,122.27019500732422
188,3,8.0,True,25,681.4337768554688
189,3,8.0,True,24,165.22711181640625
190,3,,False,24,
191,3,,False,24,
192,3,,False,23,
193,3,5.0,True,25,285.04913330078125
194,3,8.0,True,24,445.3291015625
195,3,8.0,True,25,493.8815612792969
196,3,8.0,True,26,1133.892822265625
197,3,8.0,True,24,204.80722045898438
198,3,8.0,True,24,496.0221862792969
199,3,,False,24,
200,4,5.0,True,24,196.545166015625
201,4,5.0,True,24,85.87782287597656
202,4,,False,23,
203,4,8.0,True,24,174.4362335205078
204,4,8.0,True,25,785.4158325195312
205,4,,False,23,
206,4,8.0,True,24,194.15972900390625
207,4,6.0,True,24,129.52606201171875
208,4,8.0,True,24,86.31917572021484
209,4,8.0,True,24,128.57293701171875
210,4,6.0,True,26,800.21435546875
211,4,2.0,True,24,174.73121643066406
212,4,,False,23,
213,4,3.0,True,24,457.90283203125
214,4,8.0,True,24,546.47509765625
215,4,3.0,True,24,64.0546646118164
216,4,8.0,True,25,986.7025756835938
217,4,8.0,True,24,109.6722412109375
218,4,8.0,True,25,769.12353515625
219,4,,False,24,
220,4,8.0,True,25,1011.692138671875
221,4,2.0,True,25,570.2595825195312
222,4,2.0,True,24,86.65448760986328
223,4,8.0,True,24,109.13752746582031
224,4,8.0,True,24,262.7508239746094
225,4,2.0,True,24,108.60018157958984
226,4,2.0,True,25,899.627685546875
227,4,2.0,True,24,240.9730224609375
228,4,2.0,True,24,285.2648010253906
229,4,8.0,True,24,195.43540954589844
230,4,8.0,True,24,196.33644104003906
231,4,2.0,True,24,131.06105041503906
232,4,8.0,True,24,175.40524291992188
233,4,3.0,True,24,84.83513641357422
234,4,,False,23,
235,4,8.0,True,25,783.4034423828125
236,4,2.0,True,24,393.47552490234375
237,4,9.0,True,24,43.46262741088867
238,4,8.0,True,24,152.84632873535156
239,4,6.0,True,25,1100.0640869140625
240,4,,False,23,
241,4,8.0,True,24,86.79861450195312
242,4,8.0,True,24,349.6426696777344
243,4,5.0,True,24,129.66110229492188
244,4,8.0,True,24,197.46644592285156
245,4,6.0,True,25,646.628173828125
246,4,5.0,True,24,85.32291412353516
247,4,2.0,True,24,415.3323974609375
248,4,6.0,True,24,193.90977478027344
249,4,3.0,True,24,148.55638122558594
250,5,8.0,True,24,105.73078918457031
251,5,8.0,True,25,647.8487548828125
252,5,3.0,True,24,62.78534698486328
253,5,8.0,True,24,336.542724609375
254,5,3.0,True,25,859.0302734375
255,5,8.0,True,24,63.51377868652344
256,5,3.0,True,25,435.4491882324219
257,5,6.0,True,24,147.97634887695312
258,5,8.0,True,24,490.7952880859375
259,5,,False,23,
260,5,3.0,True,24,188.43832397460938
261,5,4.0,True,24,123.95967102050781
262,5,4.0,True,24,188.54177856445312
263,5,8.0,True,24,277.2147216796875
264,5,8.0,True,24,104.73299407958984
265,5,3.0,True,24,63.663177490234375
266,5,9.0,True,24,144.35372924804688
267,5,3.0,True,24,166.6343231201172
268,5,8.0,True,24,295.38787841796875
269,5,3.0,True,24,62.42595672607422
270,5,3.0,True,24,62.77738571166992
271,5,8.0,True,24,335.1417541503906
272,5,3.0,True,24,166.57431030273438
273,5,,False,23,
274,5,8.0,True,24,209.55429077148438
275,5,8.0,True,25,443.0496520996094
276,5,3.0,True,24,226.82151794433594
277,5,,False,23,
278,5,8.0,True,24,428.0560607910156
279,5,8.0,True,24,274.4412536621094
280,5,3.0,True,24,267.2190246582031
281,5,8.0,True,24,445.9674987792969
282,5,3.0,True,24,206.90577697753906
283,5,8.0,True,24,271.5768737792969
284,5,8.0,True,24,81.39410400390625
285,5,3.0,True,24,247.23268127441406
286,5,6.0,True,24,146.23611450195312
287,5,8.0,True,24,295.3387756347656
288,5,2.0,True,24,124.09673309326172
289,5,8.0,True,24,61.84658432006836
290,5,8.0,True,24,271.6007995605469
291,5,8.0,True,24,253.53697204589844
292,5,8.0,True,24,82.64381408691406
293,5,2.0,True,24,122.80065155029297
294,5,8.0,True,24,250.2518768310547
295,5,8.0,True,24,169.19219970703125
296,5,3.0,True,24,210.5279083251953
297,5,2.0,True,24,104.14413452148438
298,5,,False,23,
299,5,8.0,True,24,252.90907287597656
300,6,0.0,True,26,1198.789794921875
301,6,0.0,True,25,723.850830078125
302,6,8.0,True,25,647.7715454101562
303,6,8.0,True,24,174.26991271972656
304,6,8.0,True,26,1343.4168701171875
305,6,8.0,True,25,818.2896728515625
306,6,8.0,True,25,735.6670532226562
307,6,8.0,True,25,793.99560546875
308,6,0.0,True,26,1520.547607421875
309,6,8.0,True,24,174.73980712890625
310,6,8.0,True,24,130.22288513183594
311,6,0.0,True,26,1362.9842529296875
312,6,8.0,True,24,107.23805236816406
313,6,8.0,True,24,215.5574188232422
314,6,8.0,True,25,818.7490234375
315,6,8.0,True,24,172.25271606445312
316,6,0.0,True,24,298.57830810546875
317,6,2.0,True,25,638.7847900390625
318,6,5.0,True,24,108.2081298828125
319,6,8.0,True,24,149.66294860839844
320,6,8.0,True,24,543.8685302734375
321,6,2.0,True,25,884.9757080078125
322,6,8.0,True,24,62.153038024902344
323,6,0.0,True,24,326.7889099121094
324,6,0.0,True,25,793.9886474609375
325,6,8.0,True,24,83.8033447265625
326,6,2.0,True,25,621.559326171875
327,6,2.0,True,25,968.407958984375
328,6,8.0,True,24,129.35997009277344
329,6,,False,23,
330,6,8.0,True,24,108.5126724243164
331,6,8.0,True,24,106.99533081054688
332,6,8.0,True,24,191.11514282226562
333,6,8.0,True,24,149.20791625976562
334,6,0.0,True,25,1017.1140747070312
335,6,8.0,True,24,106.04244232177734
336,6,8.0,True,24,107.49418640136719
337,6,8.0,True,24,416.9004821777344
338,6,8.0,True,24,107.4848861694336
339,6,2.0,True,24,367.9510803222656
340,6,2.0,True,26,1199.0533447265625
341,6,,False,24,
342,6,8.0,True,25,816.9486083984375
343,6,8.0,True,24,130.2036895751953
344,6,,False,25,
345,6,8.0,True,24,191.8358612060547
346,6,8.0,True,26,1336.329345703125
347,6,8.0,True,26,1246.2034912109375
348,6,8.0,True,24,84.98823547363281
349,6,2.0,True,26,679.2451782226562
350,7,8.0,True,24,127.2752914428711
351,7,4.0,True,24,83.57630920410156
352,7,2.0,True,24,107.30796813964844
353,7,4.0,True,24,61.400325775146484
354,7,4.0,True,24,61.19640350341797
355,7,8.0,True,24,106.11785888671875
356,7,4.0,True,24,63.65532302856445
357,7,8.0,True,24,61.99193572998047
358,7,3.0,True,24,85.87199401855469
359,7,8.0,True,24,107.73114776611328
360,7,2.0,True,24,84.10112762451172
361,7,5.0,True,24,63.371917724609375
362,7,3.0,True,24,42.16633605957031
363,7,2.0,True,24,83.82123565673828
364,7,4.0,True,24,62.91263961791992
365,7,9.0,True,24,41.88078308105469
366,7,5.0,True,24,62.09669876098633
367,7,5.0,True,24,61.94352340698242
368,7,2.0,True,24,84.62268829345703
369,7,5.0,True,24,127.44410705566406
370,7,3.0,True,24,61.806148529052734
371,7,2.0,True,24,42.296573638916016
372,7,2.0,True,24,61.48170471191406
373,7,8.0,True,24,105.21881866455078
374,7,8.0,True,24,106.07073211669922
375,7,9.0,True,24,42.083251953125
376,7,4.0,True,24,63.694583892822266
377,7,8.0,True,24,85.03528594970703
378,7,8.0,True,24,105.14276123046875
379,7,5.0,True,24,61.89507293701172
380,7,9.0,True,24,41.86884307861328
381,7,8.0,True,24,104.48445129394531
382,7,8.0,True,24,105.50355529785156
383,7,8.0,True,24,145.5815887451172
384,7,2.0,True,24,42.0
385,7,2.0,True,24,63.90618133544922
386,7,6.0,True,24,61.98386764526367
387,7,5.0,True,24,107.68936920166016
388,7,8.0,True,24,124.711669921875
389,7,4.0,True,24,61.8385009765625
390,7,0.0,True,24,42.46174621582031
391,7,5.0,True,24,106.9485855102539
392,7,9.0,True,24,83.52245330810547
393,7,3.0,True,24,42.57933807373047
394,7,8.0,True,24,83.60621643066406
395,7,4.0,True,24,64.015625
396,7,2.0,True,24,84.42156219482422
397,7,8.0,True,24,63.50590515136719
398,7,2.0,True,24,59.430633544921875
399,7,8.0,True,24,105.68348693847656
400,8,,False,25,
401,8,,False,6,
402,8,,False,6,
403,8,,False,6,
404,8,,False,26,
405,8,,False,6,
406,8,3.0,True,25,1004.5655517578125
407,8,,False,6,
408,8,,False,26,
409,8,,False,6,
410,8,3.0,True,26,1511.55615234375
411,8,,False,26,
412,8,3.0,True,25,1029.961181640625
413,8,,False,6,
414,8,,False,6,
415,8,,False,27,
416,8,2.0,True,25,1028.1279296875
417,8,2.0,True,25,1070.060302734375
418,8,2.0,True,24,344.6041259765625
419,8,,False,27,
420,8,,False,26,
421,8,2.0,True,24,521.4010009765625
422,8,,False,6,
423,8,,False,23,
424,8,,False,25,
425,8,,False,6,
426,8,,False,27,
427,8,,False,27,
428,8,,False,25,
429,8,,False,6,
430,8,,False,6,
431,8,2.0,True,25,1082.6158447265625
432,8,2.0,True,27,1517.96875
433,8,,False,6,
434,8,,False,25,
435,8,,False,26,
436,8,,False,26,
437,8,,False,6,
438,8,2.0,True,24,256.17962646484375
439,8,,False,27,
440,8,2.0,True,25,1042.7420654296875
441,8,,False,6,
442,8,,False,6,
443,8,,False,24,
444,8,2.0,True,25,1078.1368408203125
445,8,,False,6,
446,8,,False,25,
447,8,,False,6,
448,8,,False,6,
449,8,,False,6,
450,9,8.0,True,24,109.34349822998047
451,9,4.0,True,24,130.1537628173828
452,9,,False,23,
453,9,8.0,True,24,195.89027404785156
454,9,5.0,True,24,196.26002502441406
455,9,4.0,True,24,87.46427917480469
456,9,6.0,True,25,672.9702758789062
457,9,8.0,True,24,130.1959991455078
458,9,4.0,True,24,154.73849487304688
459,9,5.0,True,24,196.72569274902344
460,9,8.0,True,24,108.91739654541016
461,9,2.0,True,24,239.7853240966797
462,9,4.0,True,24,64.35836791992188
463,9,8.0,True,24,237.97268676757812
464,9,4.0,True,24,130.50286865234375
465,9,2.0,True,24,110.04544830322266
466,9,3.0,True,24,152.58767700195312
467,9,,False,23,
468,9,8.0,True,24,130.5335235595703
469,9,,False,23,
470,9,4.0,True,24,219.89315795898438
471,9,4.0,True,24,65.13831329345703
472,9,2.0,True,26,1478.49853515625
473,9,8.0,True,24,87.78952026367188
474,9,2.0,True,24,64.62197875976562
475,9,8.0,True,24,108.544921875
476,9,5.0,True,24,130.12686157226562
477,9,4.0,True,24,306.1225280761719
478,9,8.0,True,24,218.61839294433594
479,9,5.0,True,24,240.97509765625
480,9,8.0,True,24,87.70404815673828
481,9,8.0,True,24,152.15780639648438
482,9,4.0,True,24,130.13455200195312
483,9,8.0,True,24,65.12296295166016
484,9,4.0,True,24,109.44861602783203
485,9,8.0,True,24,154.330810546875
486,9,5.0,True,24,328.7384948730469
487,9,5.0,True,24,109.31605529785156
488,9,4.0,True,24,109.99090576171875
489,9,,False,23,
490,9,4.0,True,24,110.49434661865234
491,9,8.0,True,24,109.36178588867188
492,9,5.0,True,24,85.819580078125
493,9,,False,23,
494,9,,False,23,
495,9,4.0,True,24,129.9923095703125
496,9,4.0,True,24,87.14356231689453
497,9,5.0,True,24,154.18495178222656
498,9,8.0,True,24,110.81967163085938
499,9,4.0,True,24,153.60989379882812
