sample_idx,true_label,adv_label,success,queries,l2_mag
141,2,7.0,True,26,1200.4520263671875
142,2,,False,27,
143,2,5.0,True,26,1376.2772216796875
144,2,5.0,True,25,845.5140380859375
145,2,,False,26,
146,2,,False,26,
147,2,,False,26,
148,2,,False,26,
149,2,3.0,True,25,652.125732421875
150,3,2.0,True,25,706.5620727539062
151,3,5.0,True,24,393.70166015625
152,3,5.0,True,25,854.7110595703125
153,3,2.0,True,25,754.6549072265625
154,3,5.0,True,25,912.0005493164062
155,3,2.0,True,25,732.0191040039062
156,3,5.0,True,25,840.4945068359375
157,3,2.0,True,25,778.8844604492188
158,3,5.0,True,25,866.7243041992188
159,3,2.0,True,25,821.4590454101562
160,3,5.0,True,25,698.2979125976562
161,3,5.0,True,24,537.3593139648438
162,3,5.0,True,25,752.4041748046875
163,3,5.0,True,25,866.8702392578125
164,3,5.0,True,25,764.0844116210938
165,3,5.0,True,26,1116.4676513671875
166,3,2.0,True,25,916.73388671875
167,3,2.0,True,25,1028.12841796875
168,3,5.0,True,25,596.8802490234375
169,3,2.0,True,25,756.1336059570312
170,3,2.0,True,25,592.4575805664062
171,3,2.0,True,25,974.7081909179688
172,3,5.0,True,26,1262.488037109375
173,3,5.0,True,25,629.9214477539062
174,3,5.0,True,25,1014.0162963867188
175,3,5.0,True,25,598.3920288085938
176,3,2.0,True,26,1121.675537109375
177,3,5.0,True,24,508.15252685546875
178,3,5.0,True,25,675.9134521484375
179,3,2.0,True,25,808.3142700195312
180,3,5.0,True,25,890.787841796875
181,3,8.0,True,24,415.30950927734375
182,3,2.0,True,24,536.3832397460938
183,3,8.0,True,25,850.4810180664062
184,3,5.0,True,25,563.7127075195312
185,3,5.0,True,24,165.96987915039062
186,3,2.0,True,25,578.2793579101562
187,3,5.0,True,24,348.4809875488281
188,3,5.0,True,25,724.6785278320312
189,3,2.0,True,25,717.5903930664062
190,3,2.0,True,25,836.814208984375
191,3,2.0,True,25,661.404541015625
192,3,2.0,True,25,819.2569580078125
193,3,5.0,True,25,935.9310913085938
194,3,2.0,True,26,1249.6614990234375
195,3,5.0,True,25,720.3006591796875
196,3,5.0,True,26,1174.9910888671875
197,3,5.0,True,24,368.5675048828125
198,3,5.0,True,25,717.6482543945312
199,3,5.0,True,25,887.2998657226562
200,4,7.0,True,24,480.1343688964844
201,4,7.0,True,24,388.89202880859375
202,4,7.0,True,24,242.27256774902344
203,4,2.0,True,24,348.59002685546875
204,4,7.0,True,25,698.4568481445312
205,4,8.0,True,24,550.3226318359375
206,4,9.0,True,25,604.9281005859375
207,4,6.0,True,25,603.3448486328125
208,4,8.0,True,24,507.556884765625
209,4,6.0,True,24,389.95257568359375
210,4,9.0,True,24,462.0227355957031
211,4,8.0,True,24,371.1307067871094
212,4,7.0,True,24,375.1826171875
213,4,9.0,True,24,457.9869079589844
214,4,7.0,True,24,459.16119384765625
215,4,9.0,True,25,560.5497436523438
216,4,9.0,True,25,789.6226806640625
217,4,7.0,True,25,588.125
218,4,9.0,True,24,508.86932373046875
219,4,7.0,True,25,805.3427734375
220,4,9.0,True,25,813.9526977539062
221,4,2.0,True,24,418.7290344238281
222,4,9.0,True,25,715.6165161132812
223,4,6.0,True,24,283.8221130371094
224,4,8.0,True,25,655.6363525390625
225,4,9.0,True,24,498.60205078125
226,4,2.0,True,25,702.3816528320312
227,4,9.0,True,24,574.17333984375
228,4,0.0,True,25,651.8926391601562
229,4,6.0,True,25,715.2405395507812
230,4,7.0,True,24,460.6712341308594
231,4,6.0,True,25,677.5205078125
232,4,6.0,True,24,307.14166259765625
233,4,9.0,True,24,408.9180908203125
234,4,8.0,True,24,261.600830078125
235,4,6.0,True,25,761.6343994140625
236,4,2.0,True,24,568.22705078125
237,4,9.0,True,24,174.37603759765625
238,4,2.0,True,24,480.113525390625
239,4,2.0,True,25,638.112060546875
240,4,9.0,True,24,503.7717590332031
241,4,8.0,True,24,303.0643615722656
242,4,9.0,True,25,671.9039916992188
243,4,2.0,True,24,497.0342102050781
244,4,8.0,True,25,607.915283203125
245,4,1.0,True,24,371.2115173339844
246,4,7.0,True,24,388.45849609375
247,4,2.0,True,24,568.3176879882812
248,4,8.0,True,25,622.2130126953125
249,4,9.0,True,24,386.47637939453125
250,5,2.0,True,25,838.9928588867188
251,5,3.0,True,25,815.0006103515625
252,5,7.0,True,25,975.4389038085938
253,5,7.0,True,25,833.4632568359375
254,5,3.0,True,25,1068.514404296875
255,5,8.0,True,25,815.221435546875
256,5,7.0,True,26,1142.3974609375
257,5,7.0,True,26,1201.930908203125
258,5,3.0,True,26,1225.16943359375
259,5,6.0,True,25,699.181640625
260,5,3.0,True,25,912.2127075195312
261,5,3.0,True,25,885.2620849609375
262,5,7.0,True,25,980.0596923828125
263,5,7.0,True,26,1277.397705078125
264,5,3.0,True,25,807.85888671875
265,5,7.0,True,24,337.90826416015625
266,5,2.0,True,25,701.7976684570312
267,5,3.0,True,25,721.2891235351562
268,5,3.0,True,26,1332.6353759765625
269,5,3.0,True,24,393.8553161621094
270,5,3.0,True,25,762.537841796875
271,5,3.0,True,24,544.0882568359375
272,5,2.0,True,25,947.4909057617188
273,5,3.0,True,26,1160.9720458984375
274,5,2.0,True,25,808.5035400390625
275,5,3.0,True,26,1129.9017333984375
276,5,3.0,True,25,613.4296875
277,5,3.0,True,25,1074.976318359375
278,5,3.0,True,25,1021.2007446289062
279,5,2.0,True,25,730.0205688476562
280,5,3.0,True,24,534.3238525390625
281,5,3.0,True,25,967.5825805664062
282,5,3.0,True,25,738.5194702148438
283,5,8.0,True,25,641.8356323242188
284,5,7.0,True,25,863.1100463867188
285,5,3.0,True,24,330.36798095703125
286,5,7.0,True,25,605.4147338867188
287,5,2.0,True,25,1063.10302734375
288,5,8.0,True,24,374.8172912597656
289,5,6.0,True,24,474.1571350097656
290,5,3.0,True,25,830.69189453125
291,5,3.0,True,25,1024.2978515625
292,5,7.0,True,26,1169.2489013671875
293,5,3.0,True,24,537.224365234375
294,5,3.0,True,24,439.1776428222656
295,5,2.0,True,25,731.6563110351562
296,5,2.0,True,25,894.73681640625
297,5,3.0,True,25,599.377197265625
298,5,2.0,True,24,494.34906005859375
299,5,2.0,True,25,967.3980712890625
300,6,0.0,True,26,1155.7880859375
301,6,7.0,True,25,1085.7835693359375
302,6,7.0,True,25,777.2586669921875
303,6,2.0,True,25,860.535888671875
304,6,2.0,True,25,989.3027954101562
305,6,2.0,True,26,1516.5899658203125
306,6,5.0,True,25,973.586669921875
307,6,5.0,True,25,858.4119262695312
308,6,9.0,True,25,1012.977783203125
309,6,8.0,True,24,349.097412109375
310,6,5.0,True,24,390.0333251953125
311,6,2.0,True,25,1050.4161376953125
312,6,5.0,True,25,615.7369384765625
313,6,5.0,True,25,641.5449829101562
314,6,5.0,True,25,883.4755249023438
315,6,2.0,True,25,854.6402587890625
316,6,5.0,True,24,560.8065795898438
317,6,5.0,True,25,1028.051025390625
318,6,5.0,True,24,540.8234252929688
319,6,2.0,True,25,594.8167724609375
320,6,7.0,True,25,1056.64990234375
321,6,2.0,True,25,777.2252197265625
322,6,2.0,True,24,232.0948028564453
323,6,2.0,True,24,500.7474365234375
324,6,7.0,True,25,880.01025390625
325,6,2.0,True,24,448.1205139160156
326,6,2.0,True,25,835.892333984375
327,6,5.0,True,26,1213.1776123046875
328,6,2.0,True,25,833.7008056640625
329,6,2.0,True,25,709.7266845703125
330,6,2.0,True,25,795.6211547851562
331,6,2.0,True,25,953.0299072265625
332,6,2.0,True,25,833.17822265625
333,6,5.0,True,24,298.3119201660156
334,6,2.0,True,25,779.1026611328125
335,6,2.0,True,25,631.1663818359375
336,6,2.0,True,25,743.8582153320312
337,6,2.0,True,25,784.3698120117188
338,6,5.0,True,25,660.9856567382812
339,6,5.0,True,25,582.3246459960938
340,6,5.0,True,26,1284.7952880859375
341,6,5.0,True,24,542.9502563476562
342,6,5.0,True,26,1216.513916015625
343,6,2.0,True,25,689.5208740234375
344,6,2.0,True,25,880.3715209960938
345,6,2.0,True,25,856.4193115234375
346,6,5.0,True,26,1164.12109375
347,6,2.0,True,25,1083.11962890625
348,6,2.0,True,24,320.85821533203125
349,6,2.0,True,25,1071.2147216796875
350,7,2.0,True,25,954.9644165039062
351,7,1.0,True,25,561.9955444335938
352,7,2.0,True,25,953.8348999023438
353,7,5.0,True,25,773.9147338867188
354,7,5.0,True,26,1260.8873291015625
355,7,2.0,True,25,882.1785278320312
356,7,5.0,True,25,939.0037231445312
357,7,2.0,True,24,392.6156005859375
358,7,2.0,True,26,1280.92578125
359,7,2.0,True,25,1065.741943359375
360,7,2.0,True,25,780.6240844726562
361,7,5.0,True,24,504.5899353027344
362,7,2.0,True,24,377.7975769042969
363,7,2.0,True,25,1058.1265869140625
364,7,5.0,True,25,786.8214721679688
365,7,2.0,True,25,579.10791015625
366,7,5.0,True,25,668.9678344726562
367,7,2.0,True,24,505.6985168457031
368,7,2.0,True,25,926.5042114257812
369,7,2.0,True,26,1139.323486328125
370,7,2.0,True,24,441.14849853515625
371,7,2.0,True,24,251.72007751464844
372,7,2.0,True,24,437.9897155761719
373,7,8.0,True,25,584.71875
374,7,2.0,True,25,608.1644287109375
375,7,2.0,True,25,768.2662353515625
376,7,2.0,True,25,779.0564575195312
377,7,5.0,True,25,861.6251831054688
378,7,5.0,True,25,1064.2833251953125
379,7,6.0,True,24,355.22528076171875
380,7,1.0,True,24,539.1901245117188
381,7,2.0,True,24,501.1656494140625
382,7,2.0,True,25,999.2387084960938
383,7,2.0,True,26,1125.67138671875
384,7,2.0,True,24,167.2004852294922
385,7,2.0,True,25,716.9407348632812
386,7,9.0,True,25,568.2068481445312
387,7,5.0,True,25,1006.2484741210938
388,7,2.0,True,25,769.7752685546875
389,7,5.0,True,25,807.4131469726562
390,7,2.0,True,25,627.7101440429688
391,7,2.0,True,25,995.4737548828125
392,7,2.0,True,25,933.29736328125
393,7,5.0,True,25,630.288818359375
394,7,5.0,True,25,866.4063720703125
395,7,8.0,True,25,778.2525024414062
396,7,2.0,True,25,987.868408203125
397,7,5.0,True,25,813.6203002929688
398,7,2.0,True,24,520.21630859375
399,7,2.0,True,25,895.8727416992188
400,8,2.0,True,25,665.654541015625
401,8,2.0,True,25,980.1347045898438
402,8,2.0,True,25,626.4894409179688
403,8,2.0,True,25,691.3385620117188
404,8,2.0,True,24,494.91009521484375
405,8,2.0,True,25,1041.60595703125
406,8,2.0,True,24,544.1397094726562
407,8,2.0,True,25,1106.3236083984375
408,8,2.0,True,25,718.3209838867188
409,8,2.0,True,25,793.12548828125
410,8,5.0,True,25,622.0667114257812
411,8,2.0,True,25,750.7908935546875
412,8,5.0,True,25,745.079833984375
413,8,2.0,True,25,950.8133544921875
414,8,2.0,True,24,525.5530395507812
415,8,2.0,True,25,664.3500366210938
416,8,2.0,True,25,728.2904663085938
417,8,2.0,True,25,809.010498046875
418,8,6.0,True,24,344.7013244628906
419,8,2.0,True,25,1054.06494140625
420,8,5.0,True,25,649.1694946289062
421,8,2.0,True,24,303.90625
422,8,2.0,True,25,581.049072265625
423,8,2.0,True,25,598.1546630859375
424,8,2.0,True,25,766.2460327148438
425,8,2.0,True,24,542.3541259765625
426,8,2.0,True,26,1157.12451171875
427,8,5.0,True,25,1112.4666748046875
428,8,3.0,True,24,498.22686767578125
429,8,5.0,True,25,641.0584716796875
430,8,2.0,True,25,666.1561279296875
431,8,2.0,True,24,557.91845703125
432,8,2.0,True,24,530.4375610351562
433,8,2.0,True,25,955.6552734375
434,8,2.0,True,24,393.0877685546875
435,8,2.0,True,24,550.3162841796875
436,8,2.0,True,24,507.8316650390625
437,8,2.0,True,25,629.7435913085938
438,8,2.0,True,24,514.5755615234375
439,8,2.0,True,25,587.9846801757812
440,8,5.0,True,25,608.23681640625
441,8,2.0,True,24,354.23016357421875
442,8,2.0,True,25,934.0508422851562
443,8,2.0,True,24,475.203125
444,8,2.0,True,25,655.6424560546875
445,8,2.0,True,25,992.34521484375
446,8,3.0,True,24,537.09033203125
447,8,2.0,True,25,720.5733642578125
448,8,5.0,True,24,542.9429321289062
449,8,3.0,True,24,546.1693725585938
450,9,8.0,True,24,480.56842041015625
451,9,7.0,True,24,567.7349853515625
452,9,7.0,True,24,506.6122741699219
453,9,7.0,True,24,547.3837890625
454,9,7.0,True,24,372.841796875
455,9,2.0,True,24,327.4003601074219
456,9,6.0,True,25,868.2948608398438
457,9,7.0,True,24,437.96575927734375
458,9,7.0,True,24,110.63453674316406
459,9,7.0,True,24,506.4563293457031
460,9,3.0,True,24,478.7431335449219
461,9,7.0,True,24,504.1160583496094
462,9,7.0,True,24,417.1798095703125
463,9,8.0,True,24,544.8229370117188
464,9,7.0,True,25,565.9911499023438
465,9,7.0,True,25,826.372802734375
466,9,3.0,True,24,461.34912109375
467,9,7.0,True,24,570.66015625
468,9,3.0,True,24,350.40118408203125
469,9,7.0,True,24,529.8056030273438
470,9,8.0,True,24,571.3667602539062
471,9,7.0,True,24,284.3184814453125
472,9,5.0,True,25,798.59814453125
473,9,7.0,True,24,437.9349365234375
474,9,2.0,True,25,721.479736328125
475,9,8.0,True,24,433.5527648925781
476,9,6.0,True,24,459.03594970703125
477,9,3.0,True,24,505.0693054199219
478,9,4.0,True,24,109.34349822998047
479,9,7.0,True,25,636.4714965820312
480,9,8.0,True,24,480.8731689453125
481,9,7.0,True,24,307.6621398925781
482,9,7.0,True,24,348.7119140625
483,9,8.0,True,24,368.1385498046875
484,9,3.0,True,24,350.124267578125
485,9,7.0,True,24,462.7655944824219
486,9,7.0,True,24,241.21566772460938
487,9,7.0,True,24,65.58963012695312
488,9,7.0,True,24,483.299072265625
489,9,3.0,True,24,572.18701171875
490,9,7.0,True,24,464.26177978515625
491,9,2.0,True,24,436.6715087890625
492,9,2.0,True,24,414.3476867675781
493,9,6.0,True,24,415.8665771484375
494,9,7.0,True,24,415.7523193359375
495,9,7.0,True,24,284.348388671875
496,9,2.0,True,24,437.9748840332031
497,9,7.0,True,24,351.7897033691406
498,9,7.0,True,24,376.5607604980469
499,9,7.0,True,24,504.1130676269531
