sample_idx,true_label,adv_label,success,queries,l2_mag
56,1,9.0,True,24,111.61540985107422
57,1,8.0,True,24,88.8763198852539
58,1,6.0,True,24,45.2658805847168
59,1,8.0,True,24,87.9488525390625
60,1,9.0,True,24,111.73181915283203
61,1,8.0,True,24,112.59662628173828
62,1,6.0,True,24,45.17742919921875
63,1,3.0,True,24,113.02654266357422
64,1,8.0,True,24,44.821868896484375
65,1,8.0,True,24,44.69899368286133
66,1,9.0,True,24,111.70944213867188
67,1,9.0,True,24,111.56612396240234
68,1,6.0,True,24,45.2658805847168
69,1,9.0,True,24,111.93301391601562
70,1,9.0,True,24,111.70944213867188
71,1,5.0,True,24,44.86647033691406
72,1,8.0,True,24,44.65422821044922
73,1,7.0,True,24,88.78063201904297
74,1,9.0,True,24,45.0
75,1,9.0,True,24,112.16505432128906
76,1,6.0,True,24,44.933284759521484
77,1,9.0,True,24,111.04053497314453
78,1,3.0,True,24,112.18733978271484
79,1,3.0,True,24,112.37882232666016
80,1,9.0,True,24,112.34767150878906
81,1,6.0,True,24,45.13313674926758
82,1,9.0,True,24,112.07140350341797
83,1,9.0,True,24,111.68706512451172
84,1,9.0,True,24,44.9110221862793
85,1,6.0,True,24,44.86647033691406
86,1,8.0,True,24,88.6848373413086
87,1,9.0,True,24,111.53474426269531
88,1,9.0,True,24,112.11601257324219
89,1,8.0,True,24,88.6510009765625
90,1,6.0,True,24,44.9777717590332
91,1,9.0,True,24,45.1109733581543
92,1,9.0,True,24,88.53247833251953
93,1,6.0,True,24,44.855323791503906
94,1,7.0,True,24,88.79752349853516
95,1,8.0,True,24,45.17742919921875
96,1,7.0,True,24,88.19863891601562
97,1,6.0,True,24,44.66542434692383
98,1,9.0,True,24,111.48990631103516
99,1,6.0,True,24,44.988887786865234
100,2,7.0,True,24,42.72002029418945
101,2,4.0,True,24,41.47288131713867
102,2,7.0,True,24,42.178192138671875
103,2,8.0,True,24,42.42640686035156
104,2,8.0,True,24,42.90687561035156
105,2,8.0,True,25,1041.5277099609375
106,2,7.0,True,24,41.9761848449707
107,2,8.0,True,24,43.19722366333008
108,2,,False,26,
109,2,,False,6,
110,2,0.0,True,24,43.33589553833008
111,2,8.0,True,24,43.84062194824219
112,2,,False,27,
113,2,8.0,True,25,933.4205932617188
114,2,,False,26,
115,2,8.0,True,27,42.790184020996094
116,2,8.0,True,25,751.94677734375
117,2,8.0,True,24,43.71498489379883
118,2,5.0,True,24,288.5775451660156
119,2,8.0,True,24,43.11612319946289
120,2,6.0,True,26,1232.0941162109375
121,2,3.0,True,24,42.0
122,2,4.0,True,25,853.9912109375
123,2,4.0,True,24,42.72002029418945
124,2,8.0,True,25,930.825439453125
125,2,8.0,True,24,42.778499603271484
126,2,7.0,True,24,42.1307487487793
127,2,8.0,True,24,42.1307487487793
128,2,8.0,True,25,957.4277954101562
129,2,0.0,True,24,43.48563003540039
130,2,7.0,True,24,41.32795715332031
131,2,7.0,True,24,41.231056213378906
132,2,8.0,True,25,42.095130920410156
133,2,7.0,True,24,42.66145706176758
134,2,6.0,True,25,757.0620727539062
135,2,8.0,True,24,42.01190185546875
136,2,7.0,True,24,42.39103698730469
137,2,9.0,True,24,43.760711669921875
138,2,,False,27,
139,2,0.0,True,24,42.825225830078125
140,2,8.0,True,24,43.15089797973633
141,2,,False,27,
142,2,8.0,True,24,43.54308319091797
143,2,8.0,True,24,41.7971305847168
144,2,8.0,True,24,42.69660568237305
145,2,,False,25,
146,2,,False,27,
147,2,5.0,True,26,1411.7386474609375
148,2,8.0,True,24,43.185646057128906
149,2,7.0,True,24,42.42640686035156
150,3,5.0,True,24,41.06093215942383
151,3,8.0,True,24,184.8972625732422
152,3,5.0,True,24,41.412559509277344
153,3,2.0,True,25,1040.199951171875
154,3,8.0,True,25,1033.1185302734375
155,3,8.0,True,24,188.03988647460938
156,3,8.0,True,24,184.42071533203125
157,3,5.0,True,24,184.99459838867188
158,3,8.0,True,25,1052.1905517578125
159,3,8.0,True,24,41.74925231933594
160,3,0.0,True,24,41.84495162963867
161,3,5.0,True,24,185.23228454589844
162,3,8.0,True,24,183.9021453857422
163,3,2.0,True,25,1052.628173828125
164,3,5.0,True,24,41.92850875854492
165,3,5.0,True,25,729.0459594726562
166,3,5.0,True,24,186.68154907226562
167,3,8.0,True,24,186.9893035888672
168,3,8.0,True,24,186.44837951660156
169,3,8.0,True,24,184.38003540039062
170,3,8.0,True,24,185.4696807861328
171,3,4.0,True,24,61.49796676635742
172,3,8.0,True,24,186.71368408203125
173,3,8.0,True,24,183.2730255126953
174,3,2.0,True,25,1055.1427001953125
175,3,2.0,True,25,1051.540771484375
176,3,8.0,True,24,185.24578857421875
177,3,6.0,True,24,40.64480209350586
178,3,8.0,True,24,186.20419311523438
179,3,8.0,True,24,186.5100555419922
180,3,8.0,True,24,186.88499450683594
181,3,7.0,True,24,82.46211242675781
182,3,5.0,True,24,185.2511749267578
183,3,8.0,True,24,41.17037582397461
184,3,8.0,True,24,189.43600463867188
185,3,8.0,True,25,1041.94775390625
186,3,0.0,True,24,40.52159881591797
187,3,2.0,True,25,1035.3873291015625
188,3,2.0,True,25,1055.521728515625
189,3,7.0,True,24,41.62931823730469
190,3,8.0,True,24,184.45053100585938
191,3,8.0,True,24,186.74313354492188
192,3,8.0,True,24,184.57789611816406
193,3,5.0,True,24,41.6533317565918
194,3,8.0,True,24,42.59107971191406
195,3,5.0,True,24,61.31068420410156
196,3,8.0,True,26,1504.81787109375
197,3,2.0,True,24,41.32795715332031
198,3,8.0,True,25,1045.387451171875
199,3,8.0,True,25,185.67445373535156
200,4,5.0,True,24,64.74565887451172
201,4,8.0,True,24,63.545257568359375
202,4,9.0,True,24,130.98855590820312
203,4,9.0,True,24,43.69210433959961
204,4,,False,27,
205,4,8.0,True,25,1113.8348388671875
206,4,8.0,True,24,544.3280029296875
207,4,6.0,True,26,1304.5723876953125
208,4,8.0,True,24,176.61822509765625
209,4,8.0,True,24,43.520111083984375
210,4,3.0,True,24,44.0113639831543
211,4,8.0,True,24,43.806392669677734
212,4,5.0,True,24,64.8768081665039
213,4,7.0,True,24,63.576725006103516
214,4,5.0,True,24,64.62197875976562
215,4,3.0,True,24,43.520111083984375
216,4,7.0,True,24,199.130615234375
217,4,8.0,True,24,44.04542922973633
218,4,0.0,True,26,1328.9371337890625
219,4,7.0,True,24,64.68384552001953
220,4,7.0,True,24,200.094970703125
221,4,9.0,True,25,1118.4412841796875
222,4,6.0,True,24,64.38167572021484
223,4,7.0,True,24,63.812225341796875
224,4,8.0,True,24,176.03976440429688
225,4,8.0,True,24,173.6461944580078
226,4,9.0,True,25,1119.075927734375
227,4,3.0,True,24,64.73020935058594
228,4,8.0,True,24,548.3347778320312
229,4,8.0,True,24,64.19501495361328
230,4,8.0,True,24,261.8148193359375
231,4,5.0,True,24,64.07807922363281
232,4,8.0,True,24,175.40524291992188
233,4,9.0,True,24,127.58526611328125
234,4,8.0,True,24,64.51356506347656
235,4,7.0,True,24,64.8459701538086
236,4,3.0,True,24,64.03124237060547
237,4,2.0,True,24,43.46262741088867
238,4,3.0,True,24,63.50590515136719
239,4,9.0,True,25,1121.9840087890625
240,4,8.0,True,26,1315.5789794921875
241,4,5.0,True,24,63.458648681640625
242,4,9.0,True,24,174.9142608642578
243,4,6.0,True,24,280.932373046875
244,4,8.0,True,24,547.90234375
245,4,0.0,True,26,1313.801025390625
246,4,7.0,True,24,63.765193939208984
247,4,3.0,True,24,63.84355926513672
248,4,7.0,True,24,63.8748779296875
249,4,9.0,True,24,62.20128631591797
250,5,2.0,True,24,42.56759262084961
251,5,,False,27,
252,5,1.0,True,24,186.76991271972656
253,5,3.0,True,24,210.4352569580078
254,5,,False,26,
255,5,2.0,True,24,42.36743927001953
256,5,8.0,True,24,188.2684326171875
257,5,8.0,True,24,316.1297302246094
258,5,8.0,True,24,191.05496215820312
259,5,,False,26,
260,5,8.0,True,24,187.7791290283203
261,5,2.0,True,24,41.74925231933594
262,5,,False,26,
263,5,8.0,True,24,189.96315002441406
264,5,8.0,True,24,42.41461944580078
265,5,,False,23,
266,5,9.0,True,24,41.62931823730469
267,5,8.0,True,24,41.92850875854492
268,5,3.0,True,24,508.9381103515625
269,5,,False,25,
270,5,9.0,True,24,186.7752685546875
271,5,,False,26,
272,5,8.0,True,24,186.17196655273438
273,5,,False,26,
274,5,8.0,True,24,41.988094329833984
275,5,,False,26,
276,5,8.0,True,24,41.43669891357422
277,5,,False,6,
278,5,4.0,True,24,43.127716064453125
279,5,2.0,True,24,42.28474807739258
280,5,9.0,True,24,123.58802795410156
281,5,2.0,True,24,42.81354904174805
282,5,2.0,True,24,41.364234924316406
283,5,2.0,True,24,208.97128295898438
284,5,8.0,True,24,41.90465545654297
285,5,4.0,True,24,516.0009765625
286,5,9.0,True,24,41.9761848449707
287,5,8.0,True,24,188.60275268554688
288,5,6.0,True,24,104.20172882080078
289,5,2.0,True,24,41.231056213378906
290,5,,False,26,
291,5,,False,26,
292,5,7.0,True,25,870.0086059570312
293,5,3.0,True,24,41.388404846191406
294,5,,False,26,
295,5,6.0,True,24,294.6472473144531
296,5,8.0,True,24,42.3320198059082
297,5,6.0,True,24,104.14413452148438
298,5,3.0,True,24,184.8269500732422
299,5,8.0,True,24,294.3891906738281
300,6,0.0,True,24,43.84062194824219
301,6,0.0,True,24,43.439613342285156
302,6,9.0,True,24,43.8292121887207
303,6,0.0,True,24,130.63307189941406
304,6,8.0,True,24,458.0971374511719
305,6,4.0,True,24,44.04542922973633
306,6,5.0,True,24,195.79580688476562
307,6,8.0,True,24,299.8899841308594
308,6,4.0,True,24,43.72642135620117
309,6,5.0,True,24,131.1259002685547
310,6,8.0,True,24,43.31281661987305
311,6,0.0,True,24,43.5889892578125
312,6,8.0,True,24,214.47610473632812
313,6,8.0,True,24,409.3849182128906
314,6,8.0,True,24,458.3917541503906
315,6,8.0,True,24,129.34837341308594
316,6,0.0,True,24,87.04022216796875
317,6,4.0,True,24,108.43892669677734
318,6,8.0,True,24,454.1530456542969
319,6,8.0,True,24,214.03504943847656
320,6,8.0,True,24,43.874820709228516
321,6,3.0,True,24,44.0113639831543
322,6,8.0,True,24,42.213741302490234
323,6,5.0,True,24,43.5889892578125
324,6,9.0,True,24,43.497127532958984
325,6,8.0,True,24,42.94182205200195
326,6,0.0,True,24,43.35896682739258
327,6,2.0,True,24,43.96589660644531
328,6,3.0,True,24,129.35997009277344
329,6,4.0,True,24,43.45112228393555
330,6,8.0,True,24,43.600460052490234
331,6,8.0,True,24,43.23193359375
332,6,3.0,True,24,43.23193359375
333,6,,False,27,
334,6,5.0,True,24,131.20213317871094
335,6,3.0,True,24,127.22421264648438
336,6,8.0,True,24,42.97673797607422
337,6,8.0,True,26,1255.433349609375
338,6,8.0,True,24,43.08131790161133
339,6,9.0,True,24,43.79497528076172
340,6,0.0,True,24,195.9106903076172
341,6,3.0,True,24,43.520111083984375
342,6,4.0,True,24,43.88621520996094
343,6,2.0,True,24,43.61192321777344
344,6,4.0,True,24,43.53159713745117
345,6,4.0,True,24,43.382022857666016
346,6,5.0,True,24,195.107666015625
347,6,4.0,True,24,44.04542922973633
348,6,8.0,True,24,214.02102661132812
349,6,4.0,True,24,43.806392669677734
350,7,2.0,True,24,62.24949645996094
351,7,9.0,True,24,83.57630920410156
352,7,0.0,True,24,449.316162109375
353,7,5.0,True,24,61.400325775146484
354,7,5.0,True,24,61.19640350341797
355,7,5.0,True,24,83.09632873535156
356,7,5.0,True,24,83.76156616210938
357,7,5.0,True,24,82.31645965576172
358,7,9.0,True,24,85.87199401855469
359,7,8.0,True,24,85.66796112060547
360,7,8.0,True,24,62.14499282836914
361,7,5.0,True,24,83.47454833984375
362,7,9.0,True,24,83.54639434814453
363,7,8.0,True,26,1221.801513671875
364,7,4.0,True,24,82.52272033691406
365,7,2.0,True,24,62.297672271728516
366,7,9.0,True,24,62.09669876098633
367,7,8.0,True,24,421.4629211425781
368,7,5.0,True,24,84.62268829345703
369,7,5.0,True,24,84.8646011352539
370,7,1.0,True,24,210.19752502441406
371,7,4.0,True,24,82.48030090332031
372,7,9.0,True,24,83.04817962646484
373,7,8.0,True,24,42.44997024536133
374,7,8.0,True,24,84.11896514892578
375,7,9.0,True,24,42.083251953125
376,7,5.0,True,24,83.01807403564453
377,7,8.0,True,24,82.92768096923828
378,7,3.0,True,24,185.62057495117188
379,7,2.0,True,24,41.761226654052734
380,7,9.0,True,24,82.6619644165039
381,7,9.0,True,24,82.2192153930664
382,7,5.0,True,24,82.90355682373047
383,7,8.0,True,24,84.51627349853516
384,7,2.0,True,24,41.85689926147461
385,7,5.0,True,24,212.40762329101562
386,7,2.0,True,24,42.39103698730469
387,7,5.0,True,24,63.015869140625
388,7,4.0,True,24,376.14227294921875
389,7,5.0,True,24,61.8385009765625
390,7,0.0,True,24,42.46174621582031
391,7,2.0,True,24,63.142696380615234
392,7,6.0,True,24,63.221832275390625
393,7,8.0,True,24,187.89093017578125
394,7,9.0,True,24,82.91561889648438
395,7,2.0,True,24,42.56759262084961
396,7,8.0,True,24,84.42156219482422
397,7,5.0,True,24,61.725196838378906
398,7,4.0,True,24,59.430633544921875
399,7,8.0,True,24,61.41661071777344
400,8,2.0,True,24,129.93844604492188
401,8,4.0,True,26,1121.9176025390625
402,8,2.0,True,25,1058.4766845703125
403,8,5.0,True,26,1433.13427734375
404,8,0.0,True,24,84.87049102783203
405,8,2.0,True,25,712.24853515625
406,8,3.0,True,24,41.85689926147461
407,8,,False,27,
408,8,3.0,True,25,1066.5167236328125
409,8,2.0,True,26,1468.9122314453125
410,8,4.0,True,24,85.38150024414062
411,8,3.0,True,24,85.53946685791016
412,8,,False,27,
413,8,3.0,True,26,1437.0748291015625
414,8,4.0,True,24,86.83317565917969
415,8,5.0,True,25,814.5772094726562
416,8,2.0,True,24,108.09717559814453
417,8,3.0,True,25,634.109619140625
418,8,6.0,True,24,301.59906005859375
419,8,,False,6,
420,8,0.0,True,25,927.872314453125
421,8,0.0,True,24,85.64461517333984
422,8,0.0,True,24,84.10112762451172
423,8,7.0,True,24,43.24349594116211
424,8,3.0,True,24,107.33126068115234
425,8,,False,27,
426,8,,False,25,
427,8,,False,27,
428,8,4.0,True,24,43.74928665161133
429,8,4.0,True,26,1120.65869140625
430,8,,False,6,
431,8,3.0,True,24,85.3932113647461
432,8,0.0,True,25,1113.278076171875
433,8,0.0,True,25,1064.0972900390625
434,8,0.0,True,24,86.4985580444336
435,8,0.0,True,25,1079.466552734375
436,8,2.0,True,24,331.35479736328125
437,8,3.0,True,24,44.03407669067383
438,8,9.0,True,24,42.90687561035156
439,8,,False,6,
440,8,3.0,True,25,869.1835327148438
441,8,2.0,True,24,332.11895751953125
442,8,,False,25,
443,8,9.0,True,26,1493.830322265625
444,8,6.0,True,24,42.70831298828125
445,8,6.0,True,24,85.29946899414062
446,8,0.0,True,26,1290.4390869140625
447,8,,False,25,
448,8,,False,25,
449,8,2.0,True,24,327.8109130859375
450,9,8.0,True,24,64.35836791992188
451,9,8.0,True,24,63.84355926513672
452,9,0.0,True,24,176.65786743164062
453,9,7.0,True,24,64.23394775390625
454,9,8.0,True,24,196.26002502441406
455,9,,False,6,
456,9,4.0,True,24,128.662353515625
457,9,7.0,True,24,64.30396270751953
458,9,5.0,True,24,44.373416900634766
459,9,4.0,True,24,196.72569274902344
460,9,4.0,True,25,625.7579345703125
461,9,3.0,True,24,64.56779479980469
462,9,2.0,True,24,175.79818725585938
463,9,0.0,True,24,174.58522033691406
464,9,0.0,True,24,175.71282958984375
465,9,0.0,True,24,64.49031066894531
466,9,3.0,True,24,44.04542922973633
467,9,5.0,True,24,63.03173828125
468,9,4.0,True,24,503.40045166015625
469,9,8.0,True,24,197.01776123046875
470,9,0.0,True,24,176.0994110107422
471,9,4.0,True,25,848.2534790039062
472,9,3.0,True,25,863.3411865234375
473,9,8.0,True,24,64.86910247802734
474,9,2.0,True,24,64.62197875976562
475,9,8.0,True,24,63.647464752197266
476,9,8.0,True,24,64.48255920410156
477,9,,False,25,
478,9,8.0,True,25,43.54308319091797
479,9,8.0,True,24,197.1674346923828
480,9,8.0,True,24,175.1713409423828
481,9,8.0,True,24,196.1249542236328
482,9,0.0,True,24,174.35595703125
483,9,4.0,True,24,63.945289611816406
484,9,8.0,True,24,261.1187438964844
485,9,7.0,True,24,64.21837615966797
486,9,6.0,True,24,64.11708068847656
487,9,8.0,True,25,759.8026123046875
488,9,0.0,True,24,175.85789489746094
489,9,7.0,True,28,64.3350601196289
490,9,0.0,True,24,177.00282287597656
491,9,4.0,True,24,349.5010681152344
492,9,7.0,True,26,1486.546630859375
493,9,0.0,True,24,175.30545043945312
494,9,4.0,True,24,64.07807922363281
495,9,0.0,True,24,44.02272033691406
496,9,4.0,True,25,1062.6165771484375
497,9,6.0,True,24,64.49806213378906
498,9,4.0,True,25,745.4669799804688
499,9,4.0,True,24,504.1130676269531
