sample_idx,true_label,adv_label,success,queries,l2_mag
172,3,,False,6,
173,3,,False,6,
174,3,,False,6,
175,3,,False,6,
176,3,,False,6,
177,3,,False,6,
178,3,,False,6,
179,3,,False,6,
180,3,,False,6,
181,3,,False,6,
182,3,,False,6,
183,3,,False,6,
184,3,,False,6,
185,3,,False,26,
186,3,,False,6,
187,3,,False,6,
188,3,,False,6,
189,3,,False,6,
190,3,,False,6,
191,3,,False,6,
192,3,,False,27,
193,3,,False,6,
194,3,,False,6,
195,3,,False,6,
196,3,,False,6,
197,3,,False,27,
198,3,,False,6,
199,3,,False,6,
200,4,,False,25,
201,4,,False,6,
202,4,7.0,True,24,308.37640380859375
203,4,,False,27,
204,4,,False,6,
205,4,,False,27,
206,4,,False,6,
207,4,,False,6,
208,4,,False,26,
209,4,,False,27,
210,4,,False,6,
211,4,,False,27,
212,4,,False,6,
213,4,,False,6,
214,4,,False,6,
215,4,,False,6,
216,4,,False,6,
217,4,,False,26,
218,4,,False,6,
219,4,,False,6,
220,4,,False,6,
221,4,,False,6,
222,4,,False,6,
223,4,,False,26,
224,4,,False,27,
225,4,,False,6,
226,4,,False,6,
227,4,,False,6,
228,4,,False,6,
229,4,,False,6,
230,4,,False,25,
231,4,,False,6,
232,4,,False,26,
233,4,,False,6,
234,4,,False,6,
235,4,,False,6,
236,4,,False,6,
237,4,9.0,True,25,905.5617065429688
238,4,,False,27,
239,4,,False,27,
240,4,,False,27,
241,4,,False,6,
242,4,,False,6,
243,4,,False,6,
244,4,,False,27,
245,4,,False,6,
246,4,,False,6,
247,4,,False,27,
248,4,,False,6,
249,4,,False,27,
250,5,,False,27,
251,5,,False,6,
252,5,,False,26,
253,5,,False,27,
254,5,,False,6,
255,5,,False,26,
256,5,,False,27,
257,5,,False,6,
258,5,,False,6,
259,5,,False,27,
260,5,,False,6,
261,5,,False,27,
262,5,,False,6,
263,5,,False,6,
264,5,,False,6,
265,5,3.0,True,25,790.6395874023438
266,5,,False,26,
267,5,,False,6,
268,5,,False,6,
269,5,,False,26,
270,5,,False,27,
271,5,,False,6,
272,5,,False,27,
273,5,,False,6,
274,5,,False,26,
275,5,,False,6,
276,5,,False,27,
277,5,,False,6,
278,5,,False,6,
279,5,,False,6,
280,5,,False,6,
281,5,,False,6,
282,5,,False,6,
283,5,,False,6,
284,5,,False,27,
285,5,,False,27,
286,5,,False,6,
287,5,,False,6,
288,5,,False,6,
289,5,,False,6,
290,5,,False,6,
291,5,,False,6,
292,5,,False,6,
293,5,,False,6,
294,5,,False,27,
295,5,,False,6,
296,5,,False,6,
297,5,,False,6,
298,5,,False,6,
299,5,,False,27,
300,6,,False,6,
301,6,,False,6,
302,6,,False,6,
303,6,,False,6,
304,6,,False,6,
305,6,,False,6,
306,6,,False,6,
307,6,,False,6,
308,6,,False,6,
309,6,,False,26,
310,6,,False,6,
311,6,,False,6,
312,6,,False,6,
313,6,,False,6,
314,6,,False,6,
315,6,,False,6,
316,6,5.0,True,25,1044.6927490234375
317,6,,False,6,
318,6,,False,6,
319,6,,False,6,
320,6,,False,6,
321,6,,False,6,
322,6,,False,26,
323,6,,False,26,
324,6,,False,6,
325,6,,False,27,
326,6,,False,6,
327,6,,False,6,
328,6,,False,6,
329,6,,False,6,
330,6,,False,6,
331,6,,False,6,
332,6,,False,6,
333,6,,False,25,
334,6,,False,6,
335,6,,False,6,
336,6,,False,6,
337,6,,False,6,
338,6,,False,6,
339,6,,False,6,
340,6,,False,6,
341,6,,False,6,
342,6,,False,6,
343,6,,False,6,
344,6,,False,6,
345,6,,False,6,
346,6,,False,6,
347,6,,False,6,
348,6,,False,6,
349,6,,False,6,
350,7,,False,6,
351,7,,False,27,
352,7,,False,6,
353,7,,False,27,
354,7,,False,27,
355,7,,False,6,
356,7,,False,6,
357,7,,False,6,
358,7,,False,6,
359,7,,False,6,
360,7,,False,6,
361,7,,False,6,
362,7,,False,27,
363,7,,False,6,
364,7,,False,6,
365,7,,False,25,
366,7,,False,26,
367,7,,False,26,
368,7,,False,6,
369,7,,False,6,
370,7,,False,27,
371,7,,False,26,
372,7,,False,6,
373,7,,False,6,
374,7,,False,26,
375,7,,False,27,
376,7,,False,6,
377,7,,False,6,
378,7,,False,6,
379,7,,False,6,
380,7,9.0,True,26,1232.4366455078125
381,7,,False,6,
382,7,,False,6,
383,7,,False,6,
384,7,,False,27,
385,7,,False,26,
386,7,,False,6,
387,7,,False,6,
388,7,,False,6,
389,7,,False,26,
390,7,0.0,True,26,1516.5421142578125
391,7,,False,6,
392,7,,False,6,
393,7,,False,27,
394,7,,False,27,
395,7,,False,27,
396,7,,False,6,
397,7,,False,6,
398,7,,False,6,
399,7,,False,6,
400,8,,False,6,
401,8,,False,6,
402,8,,False,6,
403,8,,False,6,
404,8,,False,6,
405,8,,False,6,
406,8,,False,6,
407,8,,False,6,
408,8,,False,6,
409,8,,False,6,
410,8,,False,27,
411,8,,False,27,
412,8,5.0,True,26,1409.0089111328125
413,8,,False,6,
414,8,,False,6,
415,8,,False,6,
416,8,,False,6,
417,8,,False,6,
418,8,,False,26,
419,8,,False,27,
420,8,,False,6,
421,8,,False,6,
422,8,,False,26,
423,8,,False,6,
424,8,,False,6,
425,8,,False,6,
426,8,,False,6,
427,8,,False,25,
428,8,,False,6,
429,8,,False,6,
430,8,,False,6,
431,8,,False,6,
432,8,,False,6,
433,8,,False,27,
434,8,,False,6,
435,8,,False,6,
436,8,2.0,True,27,1218.982421875
437,8,,False,6,
438,8,,False,26,
439,8,,False,6,
440,8,,False,26,
441,8,3.0,True,26,1280.1507568359375
442,8,,False,6,
443,8,,False,6,
444,8,,False,6,
445,8,,False,6,
446,8,,False,6,
447,8,,False,6,
448,8,,False,6,
449,8,,False,6,
450,9,,False,6,
451,9,,False,6,
452,9,,False,27,
453,9,,False,6,
454,9,,False,27,
455,9,,False,6,
456,9,,False,6,
457,9,,False,27,
458,9,7.0,True,25,988.13916015625
459,9,,False,6,
460,9,,False,6,
461,9,,False,27,
462,9,,False,27,
463,9,,False,6,
464,9,,False,6,
465,9,,False,6,
466,9,,False,6,
467,9,,False,6,
468,9,,False,6,
469,9,,False,6,
470,9,,False,6,
471,9,,False,27,
472,9,,False,6,
473,9,,False,27,
474,9,,False,6,
475,9,,False,6,
476,9,,False,6,
477,9,,False,6,
478,9,,False,27,
479,9,,False,6,
480,9,,False,6,
481,9,,False,6,
482,9,,False,6,
483,9,4.0,True,26,1242.69189453125
484,9,,False,27,
485,9,,False,27,
486,9,,False,6,
487,9,,False,6,
488,9,,False,6,
489,9,,False,6,
490,9,,False,6,
491,9,,False,6,
492,9,,False,6,
493,9,,False,6,
494,9,,False,6,
495,9,,False,6,
496,9,,False,6,
497,9,7.0,True,25,786.5023803710938
498,9,,False,6,
499,9,,False,6,
